,LAT,LON,YEAR,MO,DY,relative_humidity,dew_temp,max_temp,min_temp,temp2m,WS50M_MIN,WS10M_MIN,WS50M_MAX,WS10M_MAX,WS50M,WS10M
1504,-37.82549,144.98161000000002,2020,2,13,69.93,17.26,29.86,16.68,22.94,1.67,1.66,6.31,4.59,4.51,3.37
1505,-37.82549,144.98161000000002,2020,2,14,72.33,19.28,31.43,19.12,24.49,1.19,0.78,7.11,5.6,4.46,3.15
1506,-37.82549,144.98161000000002,2020,2,15,86.21,15.97,20.86,15.09,18.31,5.06,3.58,9.27,7.99,7.38,5.92
1507,-37.82549,144.98161000000002,2020,2,16,75.14,14.7,24.91,14.8,19.14,4.15,3.32,6.56,5.11,5.46,4.24
1508,-37.82549,144.98161000000002,2020,2,17,70.1,14.83,28.53,13.67,20.36,1.46,1.09,5.89,4.68,3.36,2.54
1509,-37.82549,144.98161000000002,2020,2,18,81.54,15.49,23.41,14.0,18.69,0.36,0.13,9.53,7.27,4.37,3.35
1510,-37.82549,144.98161000000002,2020,2,19,80.69,11.53,17.96,12.73,14.79,8.24,5.97,11.75,9.59,10.01,7.74
1511,-37.82549,144.98161000000002,2020,2,20,74.19,9.92,17.98,11.7,14.4,5.88,4.41,8.24,6.19,6.84,5.23
1512,-37.82549,144.98161000000002,2020,2,21,72.71,9.87,18.71,11.64,14.66,6.35,3.84,8.16,6.9,7.26,5.41
1513,-37.82549,144.98161000000002,2020,2,22,70.92,10.15,21.43,10.69,15.33,2.91,2.52,7.02,5.33,5.15,3.89
1514,-37.82549,144.98161000000002,2020,2,23,67.05,14.4,30.36,12.33,20.63,1.71,1.24,9.11,6.85,4.83,3.62
1515,-37.82549,144.98161000000002,2020,2,24,72.73,16.13,27.65,16.24,21.13,0.16,0.28,7.41,5.63,3.44,2.5
1516,-37.82549,144.98161000000002,2020,2,25,71.65,16.12,28.58,15.16,21.36,0.58,0.47,10.5,7.48,5.97,4.12
1517,-37.82549,144.98161000000002,2020,2,26,70.76,9.13,17.97,9.8,14.3,4.12,2.6,11.43,8.98,7.29,5.3
1518,-37.82549,144.98161000000002,2020,2,27,66.73,8.05,20.32,7.67,14.07,4.46,2.7,8.87,7.24,6.64,4.79
1519,-37.82549,144.98161000000002,2020,2,28,75.61,11.32,20.07,12.41,15.55,3.39,2.06,6.88,5.37,5.5,3.95
1520,-37.82549,144.98161000000002,2020,2,29,75.03,12.48,23.91,11.74,16.87,1.44,1.0,5.46,3.45,2.6,1.9
1521,-37.82549,144.98161000000002,2020,3,1,62.62,13.56,28.54,13.53,20.85,2.52,1.6,9.68,7.18,6.33,4.17
1522,-37.82549,144.98161000000002,2020,3,2,71.79,9.34,17.48,10.85,14.3,5.29,3.57,9.4,7.74,7.71,5.94
1523,-37.82549,144.98161000000002,2020,3,3,70.19,9.15,19.11,10.92,14.44,5.68,3.45,6.97,5.71,6.41,4.74
1524,-37.82549,144.98161000000002,2020,3,4,80.65,14.55,25.4,11.47,17.89,1.74,1.21,5.21,3.71,3.53,2.39
1525,-37.82549,144.98161000000002,2020,3,5,92.49,16.37,20.31,15.03,17.62,0.07,0.17,6.1,4.93,3.87,2.87
1526,-37.82549,144.98161000000002,2020,3,6,83.01,12.45,18.37,12.98,15.31,6.51,4.34,7.84,6.73,7.27,5.37
1527,-37.82549,144.98161000000002,2020,3,7,82.72,12.37,18.92,12.41,15.28,5.59,4.01,7.43,5.71,6.67,4.89
1528,-37.82549,144.98161000000002,2020,3,8,81.86,12.1,19.51,11.78,15.15,4.64,3.83,8.19,6.65,6.53,4.7
1529,-37.82549,144.98161000000002,2020,3,9,77.61,10.01,18.69,9.67,13.82,5.26,3.47,7.2,5.38,6.09,4.31
1530,-37.82549,144.98161000000002,2020,3,10,78.44,11.57,22.21,9.67,15.26,0.41,0.56,5.77,3.63,3.42,2.4
1531,-37.82549,144.98161000000002,2020,3,11,71.68,14.31,26.74,12.12,19.48,2.07,1.48,8.46,4.32,4.36,2.72
1532,-37.82549,144.98161000000002,2020,3,12,66.99,13.89,25.17,15.59,20.12,5.57,3.05,9.3,7.13,8.07,5.04
1533,-37.82549,144.98161000000002,2020,3,13,71.47,12.26,25.05,10.75,17.39,7.66,5.18,13.41,10.85,10.59,7.57
1534,-37.82549,144.98161000000002,2020,3,14,66.89,6.62,15.91,9.89,12.54,6.35,3.84,10.72,8.76,9.58,6.99
1535,-37.82549,144.98161000000002,2020,3,15,79.53,9.99,17.46,10.31,13.43,5.16,3.09,7.07,5.87,6.17,4.42
1536,-37.82549,144.98161000000002,2020,3,16,70.02,10.66,23.69,9.34,16.05,1.9,1.42,5.85,3.46,3.84,2.61
1537,-37.82549,144.98161000000002,2020,3,17,67.23,12.34,24.94,12.05,18.43,4.97,2.97,9.76,7.19,7.6,4.89
1538,-37.82549,144.98161000000002,2020,3,18,64.96,13.98,26.92,16.25,20.71,3.38,1.88,10.88,7.83,8.31,5.38
1539,-37.82549,144.98161000000002,2020,3,19,64.36,15.33,29.17,17.68,22.26,1.34,0.87,12.03,8.26,6.93,4.31
1540,-37.82549,144.98161000000002,2020,3,20,74.91,11.79,21.42,12.07,16.19,5.66,3.2,10.13,8.11,7.72,5.58
1541,-37.82549,144.98161000000002,2020,3,21,71.42,9.45,18.55,11.24,14.49,1.48,0.92,6.65,4.36,4.01,2.78
1542,-37.82549,144.98161000000002,2020,3,22,76.38,9.45,17.55,10.43,13.48,1.33,0.84,8.5,7.22,6.35,4.72
1543,-37.82549,144.98161000000002,2020,3,23,72.08,7.7,16.44,9.91,12.54,5.89,3.46,7.47,5.5,6.51,4.47
1544,-37.82549,144.98161000000002,2020,3,24,74.65,8.36,17.37,9.17,12.69,3.53,2.54,6.05,4.2,4.94,3.43
1545,-37.82549,144.98161000000002,2020,3,25,75.43,8.87,16.35,10.56,13.07,5.13,2.91,8.74,7.32,7.05,5.0
1546,-37.82549,144.98161000000002,2020,3,26,77.16,10.47,19.91,10.96,14.38,2.87,1.96,6.24,5.12,5.1,3.54
1547,-37.82549,144.98161000000002,2020,3,27,70.75,12.41,25.14,10.33,17.71,0.78,0.53,5.97,4.81,3.64,2.45
1548,-37.82549,144.98161000000002,2020,3,28,63.64,12.47,25.04,14.86,19.45,5.54,2.88,9.59,7.49,7.89,5.05
1549,-37.82549,144.98161000000002,2020,3,29,77.63,14.44,22.31,15.19,18.37,4.31,2.4,12.3,9.48,8.9,5.98
1550,-37.82549,144.98161000000002,2020,3,30,75.34,10.96,19.86,11.22,15.24,1.93,1.35,5.11,4.17,3.66,2.68
1551,-37.82549,144.98161000000002,2020,3,31,74.84,10.65,20.95,10.38,15.02,0.99,0.96,4.94,2.95,2.91,2.08
1552,-37.82549,144.98161000000002,2020,4,1,72.79,11.09,22.64,10.31,15.9,0.99,0.64,5.54,3.21,2.85,1.89
1553,-37.82549,144.98161000000002,2020,4,2,90.05,14.08,19.31,13.27,15.73,2.33,1.72,6.43,5.16,4.39,3.11
1554,-37.82549,144.98161000000002,2020,4,3,81.89,13.05,21.16,12.71,16.12,2.44,1.63,10.4,7.89,7.74,5.5
1555,-37.82549,144.98161000000002,2020,4,4,84.77,8.88,14.81,7.1,11.36,6.21,4.2,11.38,8.96,9.29,6.73
1556,-37.82549,144.98161000000002,2020,4,5,90.15,9.29,15.79,6.66,10.86,5.19,3.03,14.79,11.51,9.8,7.09
1557,-37.82549,144.98161000000002,2020,4,6,80.11,7.92,15.15,7.84,11.2,4.0,2.67,5.15,3.82,4.68,3.15
1558,-37.82549,144.98161000000002,2020,4,7,79.95,8.21,13.95,9.54,11.53,3.43,2.36,5.02,3.47,4.33,2.85
1559,-37.82549,144.98161000000002,2020,4,8,88.86,10.92,16.07,10.33,12.73,4.96,3.0,6.68,5.03,5.82,3.97
1560,-37.82549,144.98161000000002,2020,4,9,85.09,11.38,20.07,8.35,13.84,1.91,1.38,5.47,3.31,3.09,2.16
1561,-37.82549,144.98161000000002,2020,4,10,85.88,12.4,18.78,11.13,14.74,3.47,2.26,9.87,6.48,6.2,4.04
1562,-37.82549,144.98161000000002,2020,4,11,79.0,8.55,13.37,10.23,12.05,8.22,5.53,15.88,12.47,11.55,8.49
1563,-37.82549,144.98161000000002,2020,4,12,81.56,8.28,14.2,9.12,11.31,3.16,2.05,8.03,5.88,6.04,4.23
1564,-37.82549,144.98161000000002,2020,4,13,79.49,9.03,17.66,8.84,12.46,1.33,1.15,5.96,3.33,3.06,2.05
1565,-37.82549,144.98161000000002,2020,4,14,73.1,10.06,21.23,9.61,14.77,5.4,3.41,7.73,4.82,6.59,4.12
1566,-37.82549,144.98161000000002,2020,4,15,70.54,10.82,21.07,11.29,16.1,6.6,3.63,12.85,8.57,9.03,5.93
1567,-37.82549,144.98161000000002,2020,4,16,79.45,10.8,18.24,8.71,14.27,4.36,2.62,8.32,6.07,6.54,4.4
1568,-37.82549,144.98161000000002,2020,4,17,81.7,8.53,16.0,7.61,11.54,6.44,3.84,9.99,7.85,8.12,5.54
1569,-37.82549,144.98161000000002,2020,4,18,85.54,8.84,14.31,8.93,11.18,3.38,2.07,6.78,4.39,4.87,3.3
1570,-37.82549,144.98161000000002,2020,4,19,78.24,7.97,16.3,7.51,11.6,1.02,0.73,8.32,5.22,3.6,2.32
1571,-37.82549,144.98161000000002,2020,4,20,76.7,9.05,18.0,9.17,13.0,2.93,2.0,14.15,10.53,8.84,6.45
1572,-37.82549,144.98161000000002,2020,4,21,73.99,7.97,17.6,7.57,12.43,1.74,1.25,8.62,6.21,5.82,3.82
1573,-37.82549,144.98161000000002,2020,4,22,81.06,9.6,17.11,8.9,12.74,0.31,0.17,7.23,4.73,3.95,2.63
1574,-37.82549,144.98161000000002,2020,4,23,84.03,9.87,16.19,7.35,12.49,3.65,2.27,9.65,6.93,7.39,4.85
1575,-37.82549,144.98161000000002,2020,4,24,79.21,10.38,18.68,10.36,13.89,4.06,2.3,8.4,4.94,5.59,3.61
1576,-37.82549,144.98161000000002,2020,4,25,78.3,9.99,19.43,8.67,13.67,4.89,2.99,9.75,6.65,7.14,4.59
1577,-37.82549,144.98161000000002,2020,4,26,83.7,10.28,16.42,7.49,12.97,3.2,1.84,9.51,7.55,6.43,4.38
1578,-37.82549,144.98161000000002,2020,4,27,75.58,6.13,15.89,5.67,10.21,1.93,1.23,5.83,3.44,3.64,2.48
1579,-37.82549,144.98161000000002,2020,4,28,79.26,7.75,16.98,5.18,11.19,5.96,3.4,9.36,7.34,7.66,4.9
1580,-37.82549,144.98161000000002,2020,4,29,90.51,12.11,18.62,9.28,13.65,1.25,0.81,10.03,6.8,6.69,4.74
1581,-37.82549,144.98161000000002,2020,4,30,86.01,6.8,12.27,6.43,9.02,3.06,1.87,11.64,8.75,7.69,5.57
1582,-37.82549,144.98161000000002,2020,5,1,88.85,6.32,9.93,6.6,8.07,11.76,8.37,13.31,10.19,12.3,9.16
1583,-37.82549,144.98161000000002,2020,5,2,84.44,7.0,11.28,8.13,9.49,10.16,6.99,12.26,9.2,11.1,7.96
1584,-37.82549,144.98161000000002,2020,5,3,82.32,7.12,12.68,7.94,9.99,5.48,3.01,9.92,6.77,6.9,4.54
1585,-37.82549,144.98161000000002,2020,5,4,91.85,8.93,13.75,7.86,10.22,1.96,1.28,5.54,3.56,4.2,2.78
1586,-37.82549,144.98161000000002,2020,5,5,84.65,8.97,17.79,6.92,11.47,1.32,0.97,7.33,4.74,4.46,2.98
1587,-37.82549,144.98161000000002,2020,5,6,81.77,8.88,15.55,7.89,11.88,6.51,4.14,10.63,7.32,8.48,5.71
1588,-37.82549,144.98161000000002,2020,5,7,75.37,9.83,17.85,11.17,14.07,7.96,4.48,13.66,10.56,11.26,7.74
1589,-37.82549,144.98161000000002,2020,5,8,83.02,9.5,17.09,8.9,12.29,5.87,3.92,8.64,6.41,7.71,5.0
1590,-37.82549,144.98161000000002,2020,5,9,85.98,7.02,10.91,6.62,9.25,5.92,4.2,9.9,6.67,8.25,5.75
1591,-37.82549,144.98161000000002,2020,5,10,86.55,5.83,11.47,4.37,7.95,5.16,3.0,9.11,6.16,6.73,4.41
1592,-37.82549,144.98161000000002,2020,5,11,85.65,7.5,14.94,6.43,9.8,4.53,2.63,7.22,4.23,5.63,3.68
1593,-37.82549,144.98161000000002,2020,5,12,80.37,6.63,12.76,7.72,9.84,7.32,4.23,10.29,8.02,8.52,5.77
1594,-37.82549,144.98161000000002,2020,5,13,84.72,6.21,11.86,6.82,8.64,3.6,2.1,6.86,4.51,4.72,3.2
1595,-37.82549,144.98161000000002,2020,5,14,77.93,4.95,12.59,5.12,8.55,2.75,1.84,3.73,3.08,3.34,2.38
1596,-37.82549,144.98161000000002,2020,5,15,79.48,5.86,13.79,6.11,9.2,0.97,0.7,3.5,2.42,1.86,1.36
1597,-37.82549,144.98161000000002,2020,5,16,83.64,6.07,15.62,3.21,8.69,3.35,1.88,6.19,5.05,4.67,3.21
1598,-37.82549,144.98161000000002,2020,5,17,80.9,6.13,15.48,5.03,9.23,0.46,0.5,4.61,2.97,3.02,2.08
1599,-37.82549,144.98161000000002,2020,5,18,88.22,7.93,16.57,4.6,9.8,3.03,2.12,7.63,5.78,5.97,3.8
1600,-37.82549,144.98161000000002,2020,5,19,88.78,9.67,16.0,6.89,11.48,7.26,4.17,10.37,7.98,8.84,6.09
1601,-37.82549,144.98161000000002,2020,5,20,81.01,7.93,13.68,7.85,11.05,6.0,4.01,10.49,7.31,8.16,5.74
1602,-37.82549,144.98161000000002,2020,5,21,85.83,6.34,11.22,6.73,8.59,2.62,1.69,8.04,6.57,5.98,4.05
1603,-37.82549,144.98161000000002,2020,5,22,85.58,6.12,11.82,6.04,8.4,3.48,2.22,6.4,3.86,4.71,3.13
1604,-37.82549,144.98161000000002,2020,5,23,95.46,8.93,11.71,6.42,9.64,4.04,2.47,8.36,6.12,6.41,4.48
1605,-37.82549,144.98161000000002,2020,5,24,88.67,7.61,10.95,6.77,9.41,5.5,3.2,8.97,6.24,7.54,5.24
1606,-37.82549,144.98161000000002,2020,5,25,89.96,7.23,13.25,5.97,8.81,4.3,2.58,6.43,5.26,5.27,3.54
1607,-37.82549,144.98161000000002,2020,5,26,87.71,7.04,15.57,4.49,8.99,2.9,1.89,6.23,4.14,4.48,2.98
1608,-37.82549,144.98161000000002,2020,5,27,88.26,8.8,14.7,7.69,10.68,6.06,3.24,8.27,6.5,6.89,4.43
1609,-37.82549,144.98161000000002,2020,5,28,89.05,8.63,15.39,6.86,10.38,3.25,1.99,6.78,4.2,4.8,3.08
1610,-37.82549,144.98161000000002,2020,5,29,87.47,7.64,15.33,6.21,9.63,4.89,3.0,7.83,5.34,6.22,4.01
1611,-37.82549,144.98161000000002,2020,5,30,79.84,6.77,14.39,6.37,10.07,7.77,4.71,14.97,10.91,11.03,7.97
1612,-37.82549,144.98161000000002,2020,5,31,79.92,7.39,13.97,8.19,10.7,6.32,4.04,12.47,8.91,8.27,5.66
1613,-37.82549,144.98161000000002,2020,6,1,86.04,6.38,10.45,6.3,8.6,7.57,4.36,11.68,8.38,9.61,6.78
1614,-37.82549,144.98161000000002,2020,6,2,92.63,7.96,12.58,5.9,9.11,6.31,3.73,9.73,6.89,7.6,5.15
1615,-37.82549,144.98161000000002,2020,6,3,80.22,5.83,11.97,6.22,9.05,5.25,3.02,9.97,7.28,8.12,5.5
1616,-37.82549,144.98161000000002,2020,6,4,79.69,5.25,12.86,5.89,8.55,0.85,0.63,5.08,2.98,2.36,1.65
1617,-37.82549,144.98161000000002,2020,6,5,83.64,5.28,13.06,3.76,7.88,1.43,1.1,4.96,3.03,3.09,2.2
1618,-37.82549,144.98161000000002,2020,6,6,88.92,6.38,11.61,4.53,8.11,1.8,1.55,6.04,3.69,3.34,2.21
1619,-37.82549,144.98161000000002,2020,6,7,88.09,5.23,9.67,5.25,7.09,3.99,2.4,5.8,4.64,5.13,3.39
1620,-37.82549,144.98161000000002,2020,6,8,81.97,5.07,11.52,5.65,7.95,1.62,1.07,3.67,2.35,2.57,1.83
1621,-37.82549,144.98161000000002,2020,6,9,83.12,4.33,12.77,2.78,7.0,1.82,1.26,5.02,3.79,3.53,2.5
1622,-37.82549,144.98161000000002,2020,6,10,87.44,6.18,14.86,3.53,8.16,2.61,1.61,5.85,4.19,4.6,2.99
1623,-37.82549,144.98161000000002,2020,6,11,79.94,5.32,13.95,5.06,8.57,1.29,0.98,4.41,2.8,2.92,2.02
1624,-37.82549,144.98161000000002,2020,6,12,82.44,5.59,13.68,4.58,8.4,2.45,1.77,6.65,4.41,4.56,3.01
1625,-37.82549,144.98161000000002,2020,6,13,88.53,8.15,13.67,6.06,9.98,6.98,4.12,12.56,9.49,9.84,6.96
1626,-37.82549,144.98161000000002,2020,6,14,84.35,7.98,13.75,7.07,10.51,7.43,5.11,13.31,9.58,10.14,7.27
1627,-37.82549,144.98161000000002,2020,6,15,88.05,10.25,15.06,10.7,12.19,8.58,5.13,10.45,7.91,9.32,6.33
1628,-37.82549,144.98161000000002,2020,6,16,86.62,9.55,14.87,8.04,11.71,5.43,2.97,10.75,8.05,8.83,5.81
1629,-37.82549,144.98161000000002,2020,6,17,80.43,5.34,12.32,5.52,8.5,0.87,0.84,5.0,2.86,2.75,1.86
1630,-37.82549,144.98161000000002,2020,6,18,92.03,6.65,13.56,3.29,7.89,2.96,2.03,7.74,6.0,6.37,4.07
1631,-37.82549,144.98161000000002,2020,6,19,89.61,9.09,15.01,7.14,10.75,7.31,4.26,11.41,8.68,9.37,6.39
1632,-37.82549,144.98161000000002,2020,6,20,88.83,8.79,14.39,6.88,10.57,4.38,2.3,8.1,5.5,6.16,4.01
1633,-37.82549,144.98161000000002,2020,6,21,93.5,7.04,10.59,6.39,8.05,0.75,0.61,4.44,2.68,3.18,2.03
1634,-37.82549,144.98161000000002,2020,6,22,93.14,7.39,10.88,6.97,8.45,4.94,2.87,7.95,5.35,6.52,4.32
1635,-37.82549,144.98161000000002,2020,6,23,94.4,8.84,12.86,7.66,9.72,3.65,2.18,6.54,4.49,4.97,3.09
1636,-37.82549,144.98161000000002,2020,6,24,92.14,9.51,14.19,8.55,10.76,0.42,0.3,6.02,3.2,3.02,1.86
1637,-37.82549,144.98161000000002,2020,6,25,90.48,7.66,13.13,5.8,9.16,4.77,2.72,8.43,6.68,6.94,4.44
1638,-37.82549,144.98161000000002,2020,6,26,83.95,4.95,11.64,4.06,7.49,1.61,1.18,6.52,3.74,4.05,2.71
1639,-37.82549,144.98161000000002,2020,6,27,84.03,4.99,11.47,5.24,7.51,0.1,0.04,3.49,2.24,1.67,1.2
1640,-37.82549,144.98161000000002,2020,6,28,85.96,4.61,11.7,4.03,6.81,0.21,0.26,2.82,1.96,1.57,1.2
1641,-37.82549,144.98161000000002,2020,6,29,86.01,4.42,13.05,2.07,6.61,1.4,1.06,5.51,3.31,3.32,2.28
1642,-37.82549,144.98161000000002,2020,6,30,89.75,5.93,12.21,3.3,7.53,5.7,3.31,10.55,8.28,8.22,5.53
1643,-37.82549,144.98161000000002,2020,7,1,80.97,6.47,14.13,5.35,9.56,6.54,3.99,13.58,9.62,9.46,6.54
1644,-37.82549,144.98161000000002,2020,7,2,81.99,5.71,11.33,6.66,8.6,6.88,4.23,12.27,8.87,8.31,5.77
1645,-37.82549,144.98161000000002,2020,7,3,93.55,5.4,8.69,5.06,6.39,6.22,3.93,7.64,5.78,6.97,4.66
1646,-37.82549,144.98161000000002,2020,7,4,94.28,7.1,11.95,4.7,7.99,5.97,3.93,8.43,6.38,7.21,4.73
1647,-37.82549,144.98161000000002,2020,7,5,92.77,8.24,10.83,8.47,9.38,4.93,2.67,7.42,5.29,6.23,4.03
1648,-37.82549,144.98161000000002,2020,7,6,94.21,7.91,11.83,6.92,8.82,4.5,2.37,5.6,4.4,5.08,3.22
1649,-37.82549,144.98161000000002,2020,7,7,94.62,7.5,11.68,6.69,8.34,2.68,1.82,4.55,2.9,3.68,2.48
1650,-37.82549,144.98161000000002,2020,7,8,90.79,6.4,12.87,4.93,7.83,0.73,0.57,5.16,3.42,3.05,2.17
1651,-37.82549,144.98161000000002,2020,7,9,87.64,5.95,13.51,4.08,7.89,4.26,2.72,7.1,5.44,5.51,3.6
1652,-37.82549,144.98161000000002,2020,7,10,95.04,7.96,13.77,5.43,8.73,3.63,2.0,6.96,4.56,5.36,3.26
1653,-37.82549,144.98161000000002,2020,7,11,93.95,8.06,12.71,7.03,9.01,1.23,0.95,6.68,3.73,3.52,2.17
1654,-37.82549,144.98161000000002,2020,7,12,95.15,7.97,11.07,7.59,8.73,3.64,2.15,6.99,4.71,5.46,3.53
1655,-37.82549,144.98161000000002,2020,7,13,93.65,8.28,12.78,6.95,9.28,6.23,3.67,7.96,6.31,7.26,4.9
1656,-37.82549,144.98161000000002,2020,7,14,91.84,7.17,11.7,6.76,8.44,5.54,3.35,7.5,6.09,6.23,4.2
1657,-37.82549,144.98161000000002,2020,7,15,90.88,7.01,12.32,5.82,8.44,3.17,2.09,5.82,3.6,4.13,2.77
1658,-37.82549,144.98161000000002,2020,7,16,92.39,6.16,11.01,5.43,7.34,1.15,0.83,5.08,3.98,3.3,2.28
1659,-37.82549,144.98161000000002,2020,7,17,87.86,5.21,11.79,3.79,7.11,1.09,0.84,6.24,3.6,2.79,1.91
1660,-37.82549,144.98161000000002,2020,7,18,85.08,4.15,10.03,2.78,6.49,5.8,3.34,11.71,8.42,8.81,6.25
1661,-37.82549,144.98161000000002,2020,7,19,82.18,5.28,12.65,4.3,8.14,8.09,5.62,12.56,9.69,10.61,7.71
1662,-37.82549,144.98161000000002,2020,7,20,89.49,6.15,11.7,4.72,7.8,5.97,3.2,9.65,7.41,7.56,4.92
1663,-37.82549,144.98161000000002,2020,7,21,93.64,6.9,10.73,6.3,7.89,3.7,2.16,5.73,3.76,4.65,2.98
